S. No,Description,Average Price,% Change,Cities,Value,Month
32,"Cooked Daal, Average Hotel Plate",72.04,0,Karachi,74.23,6/1/2020
32,"Cooked Daal, Average Hotel Plate",72.04,0,Hyder-abad,60,6/1/2020
32,"Cooked Daal, Average Hotel Plate",72.04,0,Sukkur,70,6/1/2020
32,"Cooked Daal, Average Hotel Plate",72.04,0,Larkana,65,6/1/2020
32,"Cooked Daal, Average Hotel Plate",72.04,0,Pesha-war,70,6/1/2020
32,"Cooked Daal, Average Hotel Plate",72.04,0,Bannu,60,6/1/2020
32,"Cooked Daal, Average Hotel Plate",72.04,0,Quetta,95,6/1/2020
32,"Cooked Daal, Average Hotel Plate",72.04,0,Khuz-dar,87.5,6/1/2020
33,"Tea Prepared, Average Hotel Cup",26.86,-0.11,Islam-abad,28.13,6/1/2020
33,"Tea Prepared, Average Hotel Cup",26.86,-0.11,Rawal-pindi,27.08,6/1/2020
33,"Tea Prepared, Average Hotel Cup",26.86,-0.11,Gujran-wala,30,6/1/2020
33,"Tea Prepared, Average Hotel Cup",26.86,-0.11,Sialkot,25,6/1/2020
33,"Tea Prepared, Average Hotel Cup",26.86,-0.11,Lahore,25,6/1/2020
33,"Tea Prepared, Average Hotel Cup",26.86,-0.11,Faisal-abad,27.5,6/1/2020
33,"Tea Prepared, Average Hotel Cup",26.86,-0.11,Sar-godha,25.63,6/1/2020
33,"Tea Prepared, Average Hotel Cup",26.86,-0.11,Multan,25,6/1/2020
33,"Tea Prepared, Average Hotel Cup",26.86,-0.11,Baha-walpur,27.5,6/1/2020
33,"Tea Prepared, Average Hotel Cup",26.86,-0.11,Karachi,25,6/1/2020
33,"Tea Prepared, Average Hotel Cup",26.86,-0.11,Hyder-abad,35,6/1/2020
33,"Tea Prepared, Average Hotel Cup",26.86,-0.11,Sukkur,30,6/1/2020
33,"Tea Prepared, Average Hotel Cup",26.86,-0.11,Larkana,32.5,6/1/2020
33,"Tea Prepared, Average Hotel Cup",26.86,-0.11,Pesha-war,20,6/1/2020
33,"Tea Prepared, Average Hotel Cup",26.86,-0.11,Bannu,22.5,6/1/2020
33,"Tea Prepared, Average Hotel Cup",26.86,-0.11,Quetta,22,6/1/2020
33,"Tea Prepared, Average Hotel Cup",26.86,-0.11,Khuz-dar,28.75,6/1/2020
34,"Cigarettes, K-2, 20'S Packet",78.17,0.19,Islam-abad,80,6/1/2020
34,"Cigarettes, K-2, 20'S Packet",78.17,0.19,Rawal-pindi,80,6/1/2020
34,"Cigarettes, K-2, 20'S Packet",78.17,0.19,Gujran-wala,80,6/1/2020
34,"Cigarettes, K-2, 20'S Packet",78.17,0.19,Sialkot,80,6/1/2020
34,"Cigarettes, K-2, 20'S Packet",78.17,0.19,Lahore,80,6/1/2020
34,"Cigarettes, K-2, 20'S Packet",78.17,0.19,Faisal-abad,80,6/1/2020
34,"Cigarettes, K-2, 20'S Packet",78.17,0.19,Sar-godha,80,6/1/2020
34,"Cigarettes, K-2, 20'S Packet",78.17,0.19,Multan,80,6/1/2020
34,"Cigarettes, K-2, 20'S Packet",78.17,0.19,Baha-walpur,80,6/1/2020
34,"Cigarettes, K-2, 20'S Packet",78.17,0.19,Karachi,70.38,6/1/2020
34,"Cigarettes, K-2, 20'S Packet",78.17,0.19,Hyder-abad,80,6/1/2020
34,"Cigarettes, K-2, 20'S Packet",78.17,0.19,Sukkur,82.5,6/1/2020
34,"Cigarettes, K-2, 20'S Packet",78.17,0.19,Larkana,76,6/1/2020
34,"Cigarettes, K-2, 20'S Packet",78.17,0.19,Pesha-war,80,6/1/2020
34,"Cigarettes, K-2, 20'S Packet",78.17,0.19,Bannu,90,6/1/2020
34,"Cigarettes, K-2, 20'S Packet",78.17,0.19,Quetta,60,6/1/2020
34,"Cigarettes, K-2, 20'S Packet",78.17,0.19,Khuz-dar,70,6/1/2020
35,Long Cloth 1 Mtr,338.69,1.3,Islam-abad,317.82,6/1/2020
35,Long Cloth 1 Mtr,338.69,1.3,Rawal-pindi,310,6/1/2020
35,Long Cloth 1 Mtr,338.69,1.3,Gujran-wala,220,6/1/2020
35,Long Cloth 1 Mtr,338.69,1.3,Sialkot,200,6/1/2020
35,Long Cloth 1 Mtr,338.69,1.3,Lahore,295,6/1/2020
35,Long Cloth 1 Mtr,338.69,1.3,Faisal-abad,281.25,6/1/2020
35,Long Cloth 1 Mtr,338.69,1.3,Sar-godha,400,6/1/2020
35,Long Cloth 1 Mtr,338.69,1.3,Multan,376,6/1/2020
35,Long Cloth 1 Mtr,338.69,1.3,Baha-walpur,378.5,6/1/2020
35,Long Cloth 1 Mtr,338.69,1.3,Karachi,249.23,6/1/2020
35,Long Cloth 1 Mtr,338.69,1.3,Hyder-abad,350,6/1/2020
35,Long Cloth 1 Mtr,338.69,1.3,Sukkur,375,6/1/2020
35,Long Cloth 1 Mtr,338.69,1.3,Larkana,315,6/1/2020
35,Long Cloth 1 Mtr,338.69,1.3,Pesha-war,450,6/1/2020
35,Long Cloth 1 Mtr,338.69,1.3,Bannu,440,6/1/2020
35,Long Cloth 1 Mtr,338.69,1.3,Quetta,550,6/1/2020
35,Long Cloth 1 Mtr,338.69,1.3,Khuz-dar,250,6/1/2020
36,Shirting 1 Mtr,220.4,0.75,Islam-abad,303.13,6/1/2020
36,Shirting 1 Mtr,220.4,0.75,Rawal-pindi,298.75,6/1/2020
36,Shirting 1 Mtr,220.4,0.75,Gujran-wala,225,6/1/2020
36,Shirting 1 Mtr,220.4,0.75,Sialkot,220,6/1/2020
36,Shirting 1 Mtr,220.4,0.75,Lahore,165,6/1/2020
36,Shirting 1 Mtr,220.4,0.75,Faisal-abad,135,6/1/2020
36,Shirting 1 Mtr,220.4,0.75,Sar-godha,220,6/1/2020
36,Shirting 1 Mtr,220.4,0.75,Multan,250,6/1/2020
36,Shirting 1 Mtr,220.4,0.75,Baha-walpur,155,6/1/2020
36,Shirting 1 Mtr,220.4,0.75,Karachi,200.77,6/1/2020
36,Shirting 1 Mtr,220.4,0.75,Hyder-abad,165,6/1/2020
36,Shirting 1 Mtr,220.4,0.75,Sukkur,175,6/1/2020
36,Shirting 1 Mtr,220.4,0.75,Larkana,225,6/1/2020
36,Shirting 1 Mtr,220.4,0.75,Pesha-war,429.17,6/1/2020
36,Shirting 1 Mtr,220.4,0.75,Bannu,245,6/1/2020
36,Shirting 1 Mtr,220.4,0.75,Quetta,165,6/1/2020
36,Shirting 1 Mtr,220.4,0.75,Khuz-dar,170,6/1/2020
37,Lawn 1 Mtr,359.51,1.74,Islam-abad,277.5,6/1/2020
37,Lawn 1 Mtr,359.51,1.74,Rawal-pindi,265.84,6/1/2020
37,Lawn 1 Mtr,359.51,1.74,Gujran-wala,245,6/1/2020
37,Lawn 1 Mtr,359.51,1.74,Sialkot,270,6/1/2020
37,Lawn 1 Mtr,359.51,1.74,Lahore,337.5,6/1/2020
37,Lawn 1 Mtr,359.51,1.74,Faisal-abad,302.5,6/1/2020
37,Lawn 1 Mtr,359.51,1.74,Sar-godha,470,6/1/2020
37,Lawn 1 Mtr,359.51,1.74,Multan,200,6/1/2020
37,Lawn 1 Mtr,359.51,1.74,Baha-walpur,420.5,6/1/2020
37,Lawn 1 Mtr,359.51,1.74,Karachi,421.54,6/1/2020
37,Lawn 1 Mtr,359.51,1.74,Hyder-abad,335,6/1/2020
37,Lawn 1 Mtr,359.51,1.74,Sukkur,393,6/1/2020
37,Lawn 1 Mtr,359.51,1.74,Larkana,500,6/1/2020
37,Lawn 1 Mtr,359.51,1.74,Pesha-war,430,6/1/2020
37,Lawn 1 Mtr,359.51,1.74,Bannu,493.25,6/1/2020
37,Lawn 1 Mtr,359.51,1.74,Quetta,500,6/1/2020
37,Lawn 1 Mtr,359.51,1.74,Khuz-dar,250,6/1/2020
38,Georgette 1 Mtr,154.2,0.84,Islam-abad,195.63,6/1/2020
38,Georgette 1 Mtr,154.2,0.84,Rawal-pindi,194.38,6/1/2020
38,Georgette 1 Mtr,154.2,0.84,Gujran-wala,200,6/1/2020
38,Georgette 1 Mtr,154.2,0.84,Sialkot,170,6/1/2020
38,Georgette 1 Mtr,154.2,0.84,Lahore,157.86,6/1/2020
38,Georgette 1 Mtr,154.2,0.84,Faisal-abad,165,6/1/2020
38,Georgette 1 Mtr,154.2,0.84,Sar-godha,200,6/1/2020
38,Georgette 1 Mtr,154.2,0.84,Multan,105,6/1/2020
38,Georgette 1 Mtr,154.2,0.84,Baha-walpur,110,6/1/2020
38,Georgette 1 Mtr,154.2,0.84,Karachi,146.92,6/1/2020
38,Georgette 1 Mtr,154.2,0.84,Hyder-abad,120,6/1/2020
38,Georgette 1 Mtr,154.2,0.84,Sukkur,150,6/1/2020
38,Georgette 1 Mtr,154.2,0.84,Larkana,170,6/1/2020
38,Georgette 1 Mtr,154.2,0.84,Pesha-war,131.67,6/1/2020
38,Georgette 1 Mtr,154.2,0.84,Bannu,120,6/1/2020
38,Georgette 1 Mtr,154.2,0.84,Quetta,115,6/1/2020
38,Georgette 1 Mtr,154.2,0.84,Khuz-dar,170,6/1/2020
39,Sandal Bata (Gents) Pair,699,0,Islam-abad,699,6/1/2020
39,Sandal Bata (Gents) Pair,699,0,Rawal-pindi,699,6/1/2020
39,Sandal Bata (Gents) Pair,699,0,Gujran-wala,699,6/1/2020
39,Sandal Bata (Gents) Pair,699,0,Sialkot,699,6/1/2020
39,Sandal Bata (Gents) Pair,699,0,Lahore,699,6/1/2020
39,Sandal Bata (Gents) Pair,699,0,Faisal-abad,699,6/1/2020
39,Sandal Bata (Gents) Pair,699,0,Sar-godha,699,6/1/2020
39,Sandal Bata (Gents) Pair,699,0,Multan,699,6/1/2020
39,Sandal Bata (Gents) Pair,699,0,Baha-walpur,699,6/1/2020
39,Sandal Bata (Gents) Pair,699,0,Karachi,699,6/1/2020
39,Sandal Bata (Gents) Pair,699,0,Hyder-abad,699,6/1/2020
39,Sandal Bata (Gents) Pair,699,0,Sukkur,699,6/1/2020
39,Sandal Bata (Gents) Pair,699,0,Larkana,699,6/1/2020
39,Sandal Bata (Gents) Pair,699,0,Pesha-war,699,6/1/2020
39,Sandal Bata (Gents) Pair,699,0,Bannu,699,6/1/2020
39,Sandal Bata (Gents) Pair,699,0,Quetta,699,6/1/2020
39,Sandal Bata (Gents) Pair,699,0,Khuz-dar,699,6/1/2020
40,Chappal Spounge Bata (Gents) Pair,199,0,Islam-abad,199,6/1/2020
40,Chappal Spounge Bata (Gents) Pair,199,0,Rawal-pindi,199,6/1/2020
40,Chappal Spounge Bata (Gents) Pair,199,0,Gujran-wala,199,6/1/2020
40,Chappal Spounge Bata (Gents) Pair,199,0,Sialkot,199,6/1/2020
40,Chappal Spounge Bata (Gents) Pair,199,0,Lahore,199,6/1/2020
40,Chappal Spounge Bata (Gents) Pair,199,0,Faisal-abad,199,6/1/2020
40,Chappal Spounge Bata (Gents) Pair,199,0,Sar-godha,199,6/1/2020
40,Chappal Spounge Bata (Gents) Pair,199,0,Multan,199,6/1/2020
40,Chappal Spounge Bata (Gents) Pair,199,0,Baha-walpur,199,6/1/2020
40,Chappal Spounge Bata (Gents) Pair,199,0,Karachi,199,6/1/2020
40,Chappal Spounge Bata (Gents) Pair,199,0,Hyder-abad,199,6/1/2020
40,Chappal Spounge Bata (Gents) Pair,199,0,Sukkur,199,6/1/2020
40,Chappal Spounge Bata (Gents) Pair,199,0,Larkana,199,6/1/2020
40,Chappal Spounge Bata (Gents) Pair,199,0,Pesha-war,199,6/1/2020
40,Chappal Spounge Bata (Gents) Pair,199,0,Bannu,199,6/1/2020
40,Chappal Spounge Bata (Gents) Pair,199,0,Quetta,199,6/1/2020
40,Chappal Spounge Bata (Gents) Pair,199,0,Khuz-dar,199,6/1/2020
41,Sandal Bata (Ladies) Pair,604.88,0,Islam-abad,599,6/1/2020
41,Sandal Bata (Ladies) Pair,604.88,0,Rawal-pindi,699,6/1/2020
41,Sandal Bata (Ladies) Pair,604.88,0,Gujran-wala,599,6/1/2020
41,Sandal Bata (Ladies) Pair,604.88,0,Sialkot,599,6/1/2020
41,Sandal Bata (Ladies) Pair,604.88,0,Lahore,599,6/1/2020
41,Sandal Bata (Ladies) Pair,604.88,0,Faisal-abad,599,6/1/2020
41,Sandal Bata (Ladies) Pair,604.88,0,Sar-godha,599,6/1/2020
41,Sandal Bata (Ladies) Pair,604.88,0,Multan,599,6/1/2020
41,Sandal Bata (Ladies) Pair,604.88,0,Baha-walpur,599,6/1/2020
41,Sandal Bata (Ladies) Pair,604.88,0,Karachi,599,6/1/2020
41,Sandal Bata (Ladies) Pair,604.88,0,Hyder-abad,599,6/1/2020
41,Sandal Bata (Ladies) Pair,604.88,0,Sukkur,599,6/1/2020
41,Sandal Bata (Ladies) Pair,604.88,0,Larkana,599,6/1/2020
41,Sandal Bata (Ladies) Pair,604.88,0,Pesha-war,599,6/1/2020
41,Sandal Bata (Ladies) Pair,604.88,0,Bannu,599,6/1/2020
41,Sandal Bata (Ladies) Pair,604.88,0,Quetta,599,6/1/2020
41,Sandal Bata (Ladies) Pair,604.88,0,Khuz-dar,599,6/1/2020
42,"Elec. Charges, Upto 50 Units Unit",2,0,Islam-abad,2,6/1/2020
42,"Elec. Charges, Upto 50 Units Unit",2,0,Rawal-pindi,2,6/1/2020
42,"Elec. Charges, Upto 50 Units Unit",2,0,Gujran-wala,2,6/1/2020
42,"Elec. Charges, Upto 50 Units Unit",2,0,Sialkot,2,6/1/2020
42,"Elec. Charges, Upto 50 Units Unit",2,0,Lahore,2,6/1/2020
42,"Elec. Charges, Upto 50 Units Unit",2,0,Faisal-abad,2,6/1/2020
42,"Elec. Charges, Upto 50 Units Unit",2,0,Sar-godha,2,6/1/2020
42,"Elec. Charges, Upto 50 Units Unit",2,0,Multan,2,6/1/2020
42,"Elec. Charges, Upto 50 Units Unit",2,0,Baha-walpur,2,6/1/2020
42,"Elec. Charges, Upto 50 Units Unit",2,0,Karachi,2,6/1/2020
42,"Elec. Charges, Upto 50 Units Unit",2,0,Hyder-abad,2,6/1/2020
42,"Elec. Charges, Upto 50 Units Unit",2,0,Sukkur,2,6/1/2020
42,"Elec. Charges, Upto 50 Units Unit",2,0,Larkana,2,6/1/2020
42,"Elec. Charges, Upto 50 Units Unit",2,0,Pesha-war,2,6/1/2020
42,"Elec. Charges, Upto 50 Units Unit",2,0,Bannu,2,6/1/2020
42,"Elec. Charges, Upto 50 Units Unit",2,0,Quetta,2,6/1/2020
42,"Elec. Charges, Upto 50 Units Unit",2,0,Khuz-dar,2,6/1/2020
43,"Gas Charges, Upto 3.3719 Mmbtu Mmbtu",246.29,0,Islam-abad,246.29,6/1/2020
43,"Gas Charges, Upto 3.3719 Mmbtu Mmbtu",246.29,0,Rawal-pindi,246.29,6/1/2020
43,"Gas Charges, Upto 3.3719 Mmbtu Mmbtu",246.29,0,Gujran-wala,246.29,6/1/2020
43,"Gas Charges, Upto 3.3719 Mmbtu Mmbtu",246.29,0,Sialkot,246.29,6/1/2020
43,"Gas Charges, Upto 3.3719 Mmbtu Mmbtu",246.29,0,Lahore,246.29,6/1/2020
43,"Gas Charges, Upto 3.3719 Mmbtu Mmbtu",246.29,0,Faisal-abad,246.29,6/1/2020
43,"Gas Charges, Upto 3.3719 Mmbtu Mmbtu",246.29,0,Sar-godha,246.29,6/1/2020
43,"Gas Charges, Upto 3.3719 Mmbtu Mmbtu",246.29,0,Multan,246.29,6/1/2020
43,"Gas Charges, Upto 3.3719 Mmbtu Mmbtu",246.29,0,Baha-walpur,246.29,6/1/2020
43,"Gas Charges, Upto 3.3719 Mmbtu Mmbtu",246.29,0,Karachi,246.29,6/1/2020
43,"Gas Charges, Upto 3.3719 Mmbtu Mmbtu",246.29,0,Hyder-abad,246.29,6/1/2020
43,"Gas Charges, Upto 3.3719 Mmbtu Mmbtu",246.29,0,Sukkur,246.29,6/1/2020
43,"Gas Charges, Upto 3.3719 Mmbtu Mmbtu",246.29,0,Larkana,246.29,6/1/2020
43,"Gas Charges, Upto 3.3719 Mmbtu Mmbtu",246.29,0,Pesha-war,246.29,6/1/2020
43,"Gas Charges, Upto 3.3719 Mmbtu Mmbtu",246.29,0,Bannu,246.29,6/1/2020
43,"Gas Charges, Upto 3.3719 Mmbtu Mmbtu",246.29,0,Quetta,246.29,6/1/2020
43,"Gas Charges, Upto 3.3719 Mmbtu Mmbtu",246.29,0,Khuz-dar,,6/1/2020
44,Kerosene Oil 1 Ltr,85.82,-11.12,Islam-abad,92.5,6/1/2020
44,Kerosene Oil 1 Ltr,85.82,-11.12,Rawal-pindi,90,6/1/2020
44,Kerosene Oil 1 Ltr,85.82,-11.12,Gujran-wala,100,6/1/2020
44,Kerosene Oil 1 Ltr,85.82,-11.12,Sialkot,80.12,6/1/2020
44,Kerosene Oil 1 Ltr,85.82,-11.12,Lahore,100,6/1/2020
44,Kerosene Oil 1 Ltr,85.82,-11.12,Faisal-abad,100,6/1/2020
44,Kerosene Oil 1 Ltr,85.82,-11.12,Sar-godha,95,6/1/2020
44,Kerosene Oil 1 Ltr,85.82,-11.12,Multan,105,6/1/2020
44,Kerosene Oil 1 Ltr,85.82,-11.12,Baha-walpur,79,6/1/2020
44,Kerosene Oil 1 Ltr,85.82,-11.12,Karachi,111.54,6/1/2020
44,Kerosene Oil 1 Ltr,85.82,-11.12,Hyder-abad,73,6/1/2020
44,Kerosene Oil 1 Ltr,85.82,-11.12,Sukkur,64,6/1/2020
44,Kerosene Oil 1 Ltr,85.82,-11.12,Larkana,70,6/1/2020
44,Kerosene Oil 1 Ltr,85.82,-11.12,Pesha-war,120.83,6/1/2020
44,Kerosene Oil 1 Ltr,85.82,-11.12,Bannu,80,6/1/2020
44,Kerosene Oil 1 Ltr,85.82,-11.12,Quetta,48,6/1/2020
44,Kerosene Oil 1 Ltr,85.82,-11.12,Khuz-dar,50,6/1/2020
45,Firewood Whole 40 Kg,707.58,-0.16,Islam-abad,950,6/1/2020
45,Firewood Whole 40 Kg,707.58,-0.16,Rawal-pindi,820.83,6/1/2020
45,Firewood Whole 40 Kg,707.58,-0.16,Gujran-wala,825,6/1/2020
45,Firewood Whole 40 Kg,707.58,-0.16,Sialkot,700,6/1/2020
45,Firewood Whole 40 Kg,707.58,-0.16,Lahore,825,6/1/2020
45,Firewood Whole 40 Kg,707.58,-0.16,Faisal-abad,700,6/1/2020
45,Firewood Whole 40 Kg,707.58,-0.16,Sar-godha,600,6/1/2020
45,Firewood Whole 40 Kg,707.58,-0.16,Multan,750,6/1/2020
45,Firewood Whole 40 Kg,707.58,-0.16,Baha-walpur,700,6/1/2020
45,Firewood Whole 40 Kg,707.58,-0.16,Karachi,681.73,6/1/2020
45,Firewood Whole 40 Kg,707.58,-0.16,Hyder-abad,650,6/1/2020
45,Firewood Whole 40 Kg,707.58,-0.16,Sukkur,500,6/1/2020
45,Firewood Whole 40 Kg,707.58,-0.16,Larkana,600,6/1/2020
45,Firewood Whole 40 Kg,707.58,-0.16,Pesha-war,800,6/1/2020
45,Firewood Whole 40 Kg,707.58,-0.16,Bannu,520,6/1/2020
45,Firewood Whole 40 Kg,707.58,-0.16,Quetta,681.25,6/1/2020
45,Firewood Whole 40 Kg,707.58,-0.16,Khuz-dar,725,6/1/2020
46,Energy Saver (14 Watts) Each,184.71,0,Islam-abad,175,6/1/2020
46,Energy Saver (14 Watts) Each,184.71,0,Rawal-pindi,175,6/1/2020
46,Energy Saver (14 Watts) Each,184.71,0,Gujran-wala,170,6/1/2020
46,Energy Saver (14 Watts) Each,184.71,0,Sialkot,155,6/1/2020
46,Energy Saver (14 Watts) Each,184.71,0,Lahore,210,6/1/2020
46,Energy Saver (14 Watts) Each,184.71,0,Faisal-abad,165,6/1/2020
46,Energy Saver (14 Watts) Each,184.71,0,Sar-godha,180,6/1/2020
46,Energy Saver (14 Watts) Each,184.71,0,Multan,200,6/1/2020
46,Energy Saver (14 Watts) Each,184.71,0,Baha-walpur,165,6/1/2020
46,Energy Saver (14 Watts) Each,184.71,0,Karachi,180,6/1/2020
46,Energy Saver (14 Watts) Each,184.71,0,Hyder-abad,230,6/1/2020
46,Energy Saver (14 Watts) Each,184.71,0,Sukkur,155,6/1/2020
46,Energy Saver (14 Watts) Each,184.71,0,Larkana,230,6/1/2020
46,Energy Saver (14 Watts) Each,184.71,0,Pesha-war,190,6/1/2020
46,Energy Saver (14 Watts) Each,184.71,0,Bannu,190,6/1/2020
46,Energy Saver (14 Watts) Each,184.71,0,Quetta,220,6/1/2020
46,Energy Saver (14 Watts) Each,184.71,0,Khuz-dar,150,6/1/2020
47,"Washing Soap, (Nylon), (Sn) Cake",36.09,0.17,Islam-abad,30,6/1/2020
47,"Washing Soap, (Nylon), (Sn) Cake",36.09,0.17,Rawal-pindi,30,6/1/2020
47,"Washing Soap, (Nylon), (Sn) Cake",36.09,0.17,Gujran-wala,50,6/1/2020
47,"Washing Soap, (Nylon), (Sn) Cake",36.09,0.17,Sialkot,50,6/1/2020
47,"Washing Soap, (Nylon), (Sn) Cake",36.09,0.17,Lahore,50,6/1/2020
47,"Washing Soap, (Nylon), (Sn) Cake",36.09,0.17,Faisal-abad,30,6/1/2020
47,"Washing Soap, (Nylon), (Sn) Cake",36.09,0.17,Sar-godha,45,6/1/2020
47,"Washing Soap, (Nylon), (Sn) Cake",36.09,0.17,Multan,22,6/1/2020
47,"Washing Soap, (Nylon), (Sn) Cake",36.09,0.17,Baha-walpur,25,6/1/2020
47,"Washing Soap, (Nylon), (Sn) Cake",36.09,0.17,Karachi,20,6/1/2020
47,"Washing Soap, (Nylon), (Sn) Cake",36.09,0.17,Hyder-abad,40,6/1/2020
47,"Washing Soap, (Nylon), (Sn) Cake",36.09,0.17,Sukkur,29,6/1/2020
47,"Washing Soap, (Nylon), (Sn) Cake",36.09,0.17,Larkana,45,6/1/2020
47,"Washing Soap, (Nylon), (Sn) Cake",36.09,0.17,Pesha-war,20,6/1/2020
47,"Washing Soap, (Nylon), (Sn) Cake",36.09,0.17,Bannu,32.5,6/1/2020
47,"Washing Soap, (Nylon), (Sn) Cake",36.09,0.17,Quetta,50,6/1/2020
47,"Washing Soap, (Nylon), (Sn) Cake",36.09,0.17,Khuz-dar,45,6/1/2020
48,"Match Box, Regular Each",2.74,2.24,Islam-abad,2.88,6/1/2020
48,"Match Box, Regular Each",2.74,2.24,Rawal-pindi,2.88,6/1/2020
48,"Match Box, Regular Each",2.74,2.24,Gujran-wala,3,6/1/2020
48,"Match Box, Regular Each",2.74,2.24,Sialkot,2,6/1/2020
48,"Match Box, Regular Each",2.74,2.24,Lahore,3,6/1/2020
48,"Match Box, Regular Each",2.74,2.24,Faisal-abad,2.5,6/1/2020
48,"Match Box, Regular Each",2.74,2.24,Sar-godha,3,6/1/2020
48,"Match Box, Regular Each",2.74,2.24,Multan,3,6/1/2020
48,"Match Box, Regular Each",2.74,2.24,Baha-walpur,2.5,6/1/2020
48,"Match Box, Regular Each",2.74,2.24,Karachi,3,6/1/2020
48,"Match Box, Regular Each",2.74,2.24,Hyder-abad,3,6/1/2020
48,"Match Box, Regular Each",2.74,2.24,Sukkur,3,6/1/2020
48,"Match Box, Regular Each",2.74,2.24,Larkana,3,6/1/2020
48,"Match Box, Regular Each",2.74,2.24,Pesha-war,3,6/1/2020
48,"Match Box, Regular Each",2.74,2.24,Bannu,3,6/1/2020
48,"Match Box, Regular Each",2.74,2.24,Quetta,2,6/1/2020
48,"Match Box, Regular Each",2.74,2.24,Khuz-dar,1.88,6/1/2020
49,"Petrol, Super 1 Ltr",75.36,-8.61,Islam-abad,74.94,6/1/2020
49,"Petrol, Super 1 Ltr",75.36,-8.61,Rawal-pindi,74.94,6/1/2020
49,"Petrol, Super 1 Ltr",75.36,-8.61,Gujran-wala,75,6/1/2020
49,"Petrol, Super 1 Ltr",75.36,-8.61,Sialkot,75.6,6/1/2020
49,"Petrol, Super 1 Ltr",75.36,-8.61,Lahore,74.33,6/1/2020
49,"Petrol, Super 1 Ltr",75.36,-8.61,Faisal-abad,74.9,6/1/2020
49,"Petrol, Super 1 Ltr",75.36,-8.61,Sar-godha,75.07,6/1/2020
49,"Petrol, Super 1 Ltr",75.36,-8.61,Multan,75.1,6/1/2020
49,"Petrol, Super 1 Ltr",75.36,-8.61,Baha-walpur,75.9,6/1/2020
49,"Petrol, Super 1 Ltr",75.36,-8.61,Karachi,74.94,6/1/2020
49,"Petrol, Super 1 Ltr",75.36,-8.61,Hyder-abad,75.65,6/1/2020
49,"Petrol, Super 1 Ltr",75.36,-8.61,Sukkur,74.94,6/1/2020
49,"Petrol, Super 1 Ltr",75.36,-8.61,Larkana,75.1,6/1/2020
49,"Petrol, Super 1 Ltr",75.36,-8.61,Pesha-war,74.94,6/1/2020
49,"Petrol, Super 1 Ltr",75.36,-8.61,Bannu,77.2,6/1/2020
49,"Petrol, Super 1 Ltr",75.36,-8.61,Quetta,75,6/1/2020
49,"Petrol, Super 1 Ltr",75.36,-8.61,Khuz-dar,77.55,6/1/2020
50,Hi Speed Diesel (Hsd) 1 Ltr,81.08,0.12,Islam-abad,80.57,6/1/2020
50,Hi Speed Diesel (Hsd) 1 Ltr,81.08,0.12,Rawal-pindi,80.58,6/1/2020
50,Hi Speed Diesel (Hsd) 1 Ltr,81.08,0.12,Gujran-wala,80.6,6/1/2020
50,Hi Speed Diesel (Hsd) 1 Ltr,81.08,0.12,Sialkot,81.1,6/1/2020
50,Hi Speed Diesel (Hsd) 1 Ltr,81.08,0.12,Lahore,80.51,6/1/2020
50,Hi Speed Diesel (Hsd) 1 Ltr,81.08,0.12,Faisal-abad,80.56,6/1/2020
50,Hi Speed Diesel (Hsd) 1 Ltr,81.08,0.12,Sar-godha,80.76,6/1/2020
50,Hi Speed Diesel (Hsd) 1 Ltr,81.08,0.12,Multan,80.68,6/1/2020
50,Hi Speed Diesel (Hsd) 1 Ltr,81.08,0.12,Baha-walpur,81.9,6/1/2020
50,Hi Speed Diesel (Hsd) 1 Ltr,81.08,0.12,Karachi,80.57,6/1/2020
50,Hi Speed Diesel (Hsd) 1 Ltr,81.08,0.12,Hyder-abad,81.3,6/1/2020
50,Hi Speed Diesel (Hsd) 1 Ltr,81.08,0.12,Sukkur,80.6,6/1/2020
50,Hi Speed Diesel (Hsd) 1 Ltr,81.08,0.12,Larkana,80.8,6/1/2020
50,Hi Speed Diesel (Hsd) 1 Ltr,81.08,0.12,Pesha-war,80.57,6/1/2020
50,Hi Speed Diesel (Hsd) 1 Ltr,81.08,0.12,Bannu,83.3,6/1/2020
50,Hi Speed Diesel (Hsd) 1 Ltr,81.08,0.12,Quetta,80.59,6/1/2020
50,Hi Speed Diesel (Hsd) 1 Ltr,81.08,0.12,Khuz-dar,83.44,6/1/2020
51,"Lpg Cylinder, 11Kg Each",1223.8,-4.64,Islam-abad,1162.5,6/1/2020
51,"Lpg Cylinder, 11Kg Each",1223.8,-4.64,Rawal-pindi,1150,6/1/2020
51,"Lpg Cylinder, 11Kg Each",1223.8,-4.64,Gujran-wala,1137.75,6/1/2020
51,"Lpg Cylinder, 11Kg Each",1223.8,-4.64,Sialkot,1250,6/1/2020
51,"Lpg Cylinder, 11Kg Each",1223.8,-4.64,Lahore,1138,6/1/2020
51,"Lpg Cylinder, 11Kg Each",1223.8,-4.64,Faisal-abad,1100,6/1/2020
51,"Lpg Cylinder, 11Kg Each",1223.8,-4.64,Sar-godha,1087.5,6/1/2020
51,"Lpg Cylinder, 11Kg Each",1223.8,-4.64,Multan,1123.33,6/1/2020
51,"Lpg Cylinder, 11Kg Each",1223.8,-4.64,Baha-walpur,1141.25,6/1/2020
51,"Lpg Cylinder, 11Kg Each",1223.8,-4.64,Karachi,1138.08,6/1/2020
51,"Lpg Cylinder, 11Kg Each",1223.8,-4.64,Hyder-abad,1400.4,6/1/2020
