S. No,Description,Average Price,% Change,Cities,Value,Month
18,"Pulse Masoor, Washed 1 Kg",121.31,2.57,Hyder-abad,108.13,1/1/2019
18,"Pulse Masoor, Washed 1 Kg",121.31,2.57,Sukkur,101,1/1/2019
18,"Pulse Masoor, Washed 1 Kg",121.31,2.57,Larkana,102,1/1/2019
18,"Pulse Masoor, Washed 1 Kg",121.31,2.57,Pesha-war,96.33,1/1/2019
18,"Pulse Masoor, Washed 1 Kg",121.31,2.57,Bannu,114,1/1/2019
18,"Pulse Masoor, Washed 1 Kg",121.31,2.57,Quetta,128,1/1/2019
18,"Pulse Masoor, Washed 1 Kg",121.31,2.57,Khuz-dar,120,1/1/2019
19,"Pulse Moong, Washed 1 Kg",125.51,1.45,Islam-abad,137.88,1/1/2019
19,"Pulse Moong, Washed 1 Kg",125.51,1.45,Rawal-pindi,128.33,1/1/2019
19,"Pulse Moong, Washed 1 Kg",125.51,1.45,Gujran-wala,120,1/1/2019
19,"Pulse Moong, Washed 1 Kg",125.51,1.45,Sialkot,120,1/1/2019
19,"Pulse Moong, Washed 1 Kg",125.51,1.45,Lahore,123.93,1/1/2019
19,"Pulse Moong, Washed 1 Kg",125.51,1.45,Faisal-abad,134,1/1/2019
19,"Pulse Moong, Washed 1 Kg",125.51,1.45,Sar-godha,125,1/1/2019
19,"Pulse Moong, Washed 1 Kg",125.51,1.45,Multan,118.33,1/1/2019
19,"Pulse Moong, Washed 1 Kg",125.51,1.45,Baha-walpur,120,1/1/2019
19,"Pulse Moong, Washed 1 Kg",125.51,1.45,Karachi,132.11,1/1/2019
19,"Pulse Moong, Washed 1 Kg",125.51,1.45,Hyder-abad,123.75,1/1/2019
19,"Pulse Moong, Washed 1 Kg",125.51,1.45,Sukkur,132,1/1/2019
19,"Pulse Moong, Washed 1 Kg",125.51,1.45,Larkana,123,1/1/2019
19,"Pulse Moong, Washed 1 Kg",125.51,1.45,Pesha-war,114.83,1/1/2019
19,"Pulse Moong, Washed 1 Kg",125.51,1.45,Bannu,115,1/1/2019
19,"Pulse Moong, Washed 1 Kg",125.51,1.45,Quetta,148,1/1/2019
19,"Pulse Moong, Washed 1 Kg",125.51,1.45,Khuz-dar,117.5,1/1/2019
20,"Pulse Mash, Washed 1 Kg",152.97,1.51,Islam-abad,168.44,1/1/2019
20,"Pulse Mash, Washed 1 Kg",152.97,1.51,Rawal-pindi,157.5,1/1/2019
20,"Pulse Mash, Washed 1 Kg",152.97,1.51,Gujran-wala,155,1/1/2019
20,"Pulse Mash, Washed 1 Kg",152.97,1.51,Sialkot,160,1/1/2019
20,"Pulse Mash, Washed 1 Kg",152.97,1.51,Lahore,157.14,1/1/2019
20,"Pulse Mash, Washed 1 Kg",152.97,1.51,Faisal-abad,160,1/1/2019
20,"Pulse Mash, Washed 1 Kg",152.97,1.51,Sar-godha,179,1/1/2019
20,"Pulse Mash, Washed 1 Kg",152.97,1.51,Multan,146,1/1/2019
20,"Pulse Mash, Washed 1 Kg",152.97,1.51,Baha-walpur,140,1/1/2019
20,"Pulse Mash, Washed 1 Kg",152.97,1.51,Karachi,149.07,1/1/2019
20,"Pulse Mash, Washed 1 Kg",152.97,1.51,Hyder-abad,136.88,1/1/2019
20,"Pulse Mash, Washed 1 Kg",152.97,1.51,Sukkur,134,1/1/2019
20,"Pulse Mash, Washed 1 Kg",152.97,1.51,Larkana,143,1/1/2019
20,"Pulse Mash, Washed 1 Kg",152.97,1.51,Pesha-war,131.5,1/1/2019
20,"Pulse Mash, Washed 1 Kg",152.97,1.51,Bannu,128,1/1/2019
20,"Pulse Mash, Washed 1 Kg",152.97,1.51,Quetta,180,1/1/2019
20,"Pulse Mash, Washed 1 Kg",152.97,1.51,Khuz-dar,175,1/1/2019
21,"Pulse Gram, Washed 1 Kg",126.14,2.13,Islam-abad,143.5,1/1/2019
21,"Pulse Gram, Washed 1 Kg",126.14,2.13,Rawal-pindi,135.17,1/1/2019
21,"Pulse Gram, Washed 1 Kg",126.14,2.13,Gujran-wala,115,1/1/2019
21,"Pulse Gram, Washed 1 Kg",126.14,2.13,Sialkot,119,1/1/2019
21,"Pulse Gram, Washed 1 Kg",126.14,2.13,Lahore,120.71,1/1/2019
21,"Pulse Gram, Washed 1 Kg",126.14,2.13,Faisal-abad,125,1/1/2019
21,"Pulse Gram, Washed 1 Kg",126.14,2.13,Sar-godha,115,1/1/2019
21,"Pulse Gram, Washed 1 Kg",126.14,2.13,Multan,120,1/1/2019
21,"Pulse Gram, Washed 1 Kg",126.14,2.13,Baha-walpur,130,1/1/2019
21,"Pulse Gram, Washed 1 Kg",126.14,2.13,Karachi,131.93,1/1/2019
21,"Pulse Gram, Washed 1 Kg",126.14,2.13,Hyder-abad,121.88,1/1/2019
21,"Pulse Gram, Washed 1 Kg",126.14,2.13,Sukkur,115,1/1/2019
21,"Pulse Gram, Washed 1 Kg",126.14,2.13,Larkana,124,1/1/2019
21,"Pulse Gram, Washed 1 Kg",126.14,2.13,Pesha-war,128.16,1/1/2019
21,"Pulse Gram, Washed 1 Kg",126.14,2.13,Bannu,117,1/1/2019
21,"Pulse Gram, Washed 1 Kg",126.14,2.13,Quetta,148,1/1/2019
21,"Pulse Gram, Washed 1 Kg",126.14,2.13,Khuz-dar,135,1/1/2019
22,Potatoes 1 Kg,22.81,-15.49,Islam-abad,33.88,1/1/2019
22,Potatoes 1 Kg,22.81,-15.49,Rawal-pindi,28.08,1/1/2019
22,Potatoes 1 Kg,22.81,-15.49,Gujran-wala,20,1/1/2019
22,Potatoes 1 Kg,22.81,-15.49,Sialkot,20,1/1/2019
22,Potatoes 1 Kg,22.81,-15.49,Lahore,21.93,1/1/2019
22,Potatoes 1 Kg,22.81,-15.49,Faisal-abad,20.05,1/1/2019
22,Potatoes 1 Kg,22.81,-15.49,Sar-godha,17.5,1/1/2019
22,Potatoes 1 Kg,22.81,-15.49,Multan,19,1/1/2019
22,Potatoes 1 Kg,22.81,-15.49,Baha-walpur,20.5,1/1/2019
22,Potatoes 1 Kg,22.81,-15.49,Karachi,24.79,1/1/2019
22,Potatoes 1 Kg,22.81,-15.49,Hyder-abad,20.38,1/1/2019
22,Potatoes 1 Kg,22.81,-15.49,Sukkur,19.5,1/1/2019
22,Potatoes 1 Kg,22.81,-15.49,Larkana,19,1/1/2019
22,Potatoes 1 Kg,22.81,-15.49,Pesha-war,27.17,1/1/2019
22,Potatoes 1 Kg,22.81,-15.49,Bannu,20,1/1/2019
22,Potatoes 1 Kg,22.81,-15.49,Quetta,30,1/1/2019
22,Potatoes 1 Kg,22.81,-15.49,Khuz-dar,26,1/1/2019
23,Onions 1 Kg,28.24,-1.57,Islam-abad,41.25,1/1/2019
23,Onions 1 Kg,28.24,-1.57,Rawal-pindi,35,1/1/2019
23,Onions 1 Kg,28.24,-1.57,Gujran-wala,28.75,1/1/2019
23,Onions 1 Kg,28.24,-1.57,Sialkot,30,1/1/2019
23,Onions 1 Kg,28.24,-1.57,Lahore,29.5,1/1/2019
23,Onions 1 Kg,28.24,-1.57,Faisal-abad,27.5,1/1/2019
23,Onions 1 Kg,28.24,-1.57,Sar-godha,22.5,1/1/2019
23,Onions 1 Kg,28.24,-1.57,Multan,24.5,1/1/2019
23,Onions 1 Kg,28.24,-1.57,Baha-walpur,26.5,1/1/2019
23,Onions 1 Kg,28.24,-1.57,Karachi,25.12,1/1/2019
23,Onions 1 Kg,28.24,-1.57,Hyder-abad,21.25,1/1/2019
23,Onions 1 Kg,28.24,-1.57,Sukkur,21.5,1/1/2019
23,Onions 1 Kg,28.24,-1.57,Larkana,23,1/1/2019
23,Onions 1 Kg,28.24,-1.57,Pesha-war,33.66,1/1/2019
23,Onions 1 Kg,28.24,-1.57,Bannu,28,1/1/2019
23,Onions 1 Kg,28.24,-1.57,Quetta,30,1/1/2019
23,Onions 1 Kg,28.24,-1.57,Khuz-dar,32,1/1/2019
24,Tomatoes 1 Kg,52.04,49.2,Islam-abad,70.63,1/1/2019
24,Tomatoes 1 Kg,52.04,49.2,Rawal-pindi,62.58,1/1/2019
24,Tomatoes 1 Kg,52.04,49.2,Gujran-wala,61,1/1/2019
24,Tomatoes 1 Kg,52.04,49.2,Sialkot,57,1/1/2019
24,Tomatoes 1 Kg,52.04,49.2,Lahore,57.07,1/1/2019
24,Tomatoes 1 Kg,52.04,49.2,Faisal-abad,56,1/1/2019
24,Tomatoes 1 Kg,52.04,49.2,Sar-godha,48,1/1/2019
24,Tomatoes 1 Kg,52.04,49.2,Multan,45.67,1/1/2019
24,Tomatoes 1 Kg,52.04,49.2,Baha-walpur,52,1/1/2019
24,Tomatoes 1 Kg,52.04,49.2,Karachi,49.44,1/1/2019
24,Tomatoes 1 Kg,52.04,49.2,Hyder-abad,39.5,1/1/2019
24,Tomatoes 1 Kg,52.04,49.2,Sukkur,39.5,1/1/2019
24,Tomatoes 1 Kg,52.04,49.2,Larkana,43.5,1/1/2019
24,Tomatoes 1 Kg,52.04,49.2,Pesha-war,51,1/1/2019
24,Tomatoes 1 Kg,52.04,49.2,Bannu,41,1/1/2019
24,Tomatoes 1 Kg,52.04,49.2,Quetta,48,1/1/2019
24,Tomatoes 1 Kg,52.04,49.2,Khuz-dar,62.75,1/1/2019
25,"Sugar, Refined 1 Kg",58.47,5.11,Islam-abad,64,1/1/2019
25,"Sugar, Refined 1 Kg",58.47,5.11,Rawal-pindi,60.17,1/1/2019
25,"Sugar, Refined 1 Kg",58.47,5.11,Gujran-wala,58.25,1/1/2019
25,"Sugar, Refined 1 Kg",58.47,5.11,Sialkot,59,1/1/2019
25,"Sugar, Refined 1 Kg",58.47,5.11,Lahore,58.56,1/1/2019
25,"Sugar, Refined 1 Kg",58.47,5.11,Faisal-abad,58.6,1/1/2019
25,"Sugar, Refined 1 Kg",58.47,5.11,Sar-godha,57.4,1/1/2019
25,"Sugar, Refined 1 Kg",58.47,5.11,Multan,57.8,1/1/2019
25,"Sugar, Refined 1 Kg",58.47,5.11,Baha-walpur,58.6,1/1/2019
25,"Sugar, Refined 1 Kg",58.47,5.11,Karachi,58.61,1/1/2019
25,"Sugar, Refined 1 Kg",58.47,5.11,Hyder-abad,58.2,1/1/2019
25,"Sugar, Refined 1 Kg",58.47,5.11,Sukkur,56.8,1/1/2019
25,"Sugar, Refined 1 Kg",58.47,5.11,Larkana,55.6,1/1/2019
25,"Sugar, Refined 1 Kg",58.47,5.11,Pesha-war,59.67,1/1/2019
25,"Sugar, Refined 1 Kg",58.47,5.11,Bannu,58.4,1/1/2019
25,"Sugar, Refined 1 Kg",58.47,5.11,Quetta,58.2,1/1/2019
25,"Sugar, Refined 1 Kg",58.47,5.11,Khuz-dar,56.2,1/1/2019
26,"Gur, Average Quality 1 Kg",85.13,1.51,Islam-abad,105.63,1/1/2019
26,"Gur, Average Quality 1 Kg",85.13,1.51,Rawal-pindi,93.33,1/1/2019
26,"Gur, Average Quality 1 Kg",85.13,1.51,Gujran-wala,79,1/1/2019
26,"Gur, Average Quality 1 Kg",85.13,1.51,Sialkot,80,1/1/2019
26,"Gur, Average Quality 1 Kg",85.13,1.51,Lahore,88.29,1/1/2019
26,"Gur, Average Quality 1 Kg",85.13,1.51,Faisal-abad,82,1/1/2019
26,"Gur, Average Quality 1 Kg",85.13,1.51,Sar-godha,77,1/1/2019
26,"Gur, Average Quality 1 Kg",85.13,1.51,Multan,76,1/1/2019
26,"Gur, Average Quality 1 Kg",85.13,1.51,Baha-walpur,75,1/1/2019
26,"Gur, Average Quality 1 Kg",85.13,1.51,Karachi,98.57,1/1/2019
26,"Gur, Average Quality 1 Kg",85.13,1.51,Hyder-abad,92.5,1/1/2019
26,"Gur, Average Quality 1 Kg",85.13,1.51,Sukkur,78.5,1/1/2019
26,"Gur, Average Quality 1 Kg",85.13,1.51,Larkana,79.5,1/1/2019
26,"Gur, Average Quality 1 Kg",85.13,1.51,Pesha-war,86.67,1/1/2019
26,"Gur, Average Quality 1 Kg",85.13,1.51,Bannu,83.75,1/1/2019
26,"Gur, Average Quality 1 Kg",85.13,1.51,Quetta,84,1/1/2019
26,"Gur, Average Quality 1 Kg",85.13,1.51,Khuz-dar,87.5,1/1/2019
27,"Salt Powder, Loose, Lahori 1 Kg",12.35,0,Islam-abad,12,1/1/2019
27,"Salt Powder, Loose, Lahori 1 Kg",12.35,0,Rawal-pindi,12,1/1/2019
27,"Salt Powder, Loose, Lahori 1 Kg",12.35,0,Gujran-wala,15,1/1/2019
27,"Salt Powder, Loose, Lahori 1 Kg",12.35,0,Sialkot,15,1/1/2019
27,"Salt Powder, Loose, Lahori 1 Kg",12.35,0,Lahore,20,1/1/2019
27,"Salt Powder, Loose, Lahori 1 Kg",12.35,0,Faisal-abad,10,1/1/2019
27,"Salt Powder, Loose, Lahori 1 Kg",12.35,0,Sar-godha,10,1/1/2019
27,"Salt Powder, Loose, Lahori 1 Kg",12.35,0,Multan,10,1/1/2019
27,"Salt Powder, Loose, Lahori 1 Kg",12.35,0,Baha-walpur,12,1/1/2019
27,"Salt Powder, Loose, Lahori 1 Kg",12.35,0,Karachi,12,1/1/2019
27,"Salt Powder, Loose, Lahori 1 Kg",12.35,0,Hyder-abad,15,1/1/2019
27,"Salt Powder, Loose, Lahori 1 Kg",12.35,0,Sukkur,10,1/1/2019
27,"Salt Powder, Loose, Lahori 1 Kg",12.35,0,Larkana,10,1/1/2019
27,"Salt Powder, Loose, Lahori 1 Kg",12.35,0,Pesha-war,15,1/1/2019
27,"Salt Powder, Loose, Lahori 1 Kg",12.35,0,Bannu,12,1/1/2019
27,"Salt Powder, Loose, Lahori 1 Kg",12.35,0,Quetta,10,1/1/2019
27,"Salt Powder, Loose, Lahori 1 Kg",12.35,0,Khuz-dar,10,1/1/2019
28,"Red Chilly Powder, Loose 1 Kg",347.66,-0.39,Islam-abad,397.5,1/1/2019
28,"Red Chilly Powder, Loose 1 Kg",347.66,-0.39,Rawal-pindi,358.33,1/1/2019
28,"Red Chilly Powder, Loose 1 Kg",347.66,-0.39,Gujran-wala,320,1/1/2019
28,"Red Chilly Powder, Loose 1 Kg",347.66,-0.39,Sialkot,320,1/1/2019
28,"Red Chilly Powder, Loose 1 Kg",347.66,-0.39,Lahore,299.86,1/1/2019
28,"Red Chilly Powder, Loose 1 Kg",347.66,-0.39,Faisal-abad,388,1/1/2019
28,"Red Chilly Powder, Loose 1 Kg",347.66,-0.39,Sar-godha,444,1/1/2019
28,"Red Chilly Powder, Loose 1 Kg",347.66,-0.39,Multan,276.67,1/1/2019
28,"Red Chilly Powder, Loose 1 Kg",347.66,-0.39,Baha-walpur,310,1/1/2019
28,"Red Chilly Powder, Loose 1 Kg",347.66,-0.39,Karachi,376.15,1/1/2019
28,"Red Chilly Powder, Loose 1 Kg",347.66,-0.39,Hyder-abad,400,1/1/2019
28,"Red Chilly Powder, Loose 1 Kg",347.66,-0.39,Sukkur,400,1/1/2019
28,"Red Chilly Powder, Loose 1 Kg",347.66,-0.39,Larkana,285,1/1/2019
28,"Red Chilly Powder, Loose 1 Kg",347.66,-0.39,Pesha-war,356.67,1/1/2019
28,"Red Chilly Powder, Loose 1 Kg",347.66,-0.39,Bannu,354,1/1/2019
28,"Red Chilly Powder, Loose 1 Kg",347.66,-0.39,Quetta,334,1/1/2019
28,"Red Chilly Powder, Loose 1 Kg",347.66,-0.39,Khuz-dar,290,1/1/2019
29,Garlic 1 Kg,167.59,26.55,Islam-abad,215.13,1/1/2019
29,Garlic 1 Kg,167.59,26.55,Rawal-pindi,184.09,1/1/2019
29,Garlic 1 Kg,167.59,26.55,Gujran-wala,156,1/1/2019
29,Garlic 1 Kg,167.59,26.55,Sialkot,170,1/1/2019
29,Garlic 1 Kg,167.59,26.55,Lahore,151.57,1/1/2019
29,Garlic 1 Kg,167.59,26.55,Faisal-abad,171,1/1/2019
29,Garlic 1 Kg,167.59,26.55,Sar-godha,159,1/1/2019
29,Garlic 1 Kg,167.59,26.55,Multan,152.83,1/1/2019
29,Garlic 1 Kg,167.59,26.55,Baha-walpur,164,1/1/2019
29,Garlic 1 Kg,167.59,26.55,Karachi,172.69,1/1/2019
29,Garlic 1 Kg,167.59,26.55,Hyder-abad,169.25,1/1/2019
29,Garlic 1 Kg,167.59,26.55,Sukkur,169,1/1/2019
29,Garlic 1 Kg,167.59,26.55,Larkana,141,1/1/2019
29,Garlic 1 Kg,167.59,26.55,Pesha-war,175,1/1/2019
29,Garlic 1 Kg,167.59,26.55,Bannu,148.5,1/1/2019
29,Garlic 1 Kg,167.59,26.55,Quetta,150,1/1/2019
29,Garlic 1 Kg,167.59,26.55,Khuz-dar,200,1/1/2019
30,"Tea, Lipton Yellow Label, Packet 200 gm",219.31,1.13,Islam-abad,221.05,1/1/2019
30,"Tea, Lipton Yellow Label, Packet 200 gm",219.31,1.13,Rawal-pindi,221.05,1/1/2019
30,"Tea, Lipton Yellow Label, Packet 200 gm",219.31,1.13,Gujran-wala,221.05,1/1/2019
30,"Tea, Lipton Yellow Label, Packet 200 gm",219.31,1.13,Sialkot,221.05,1/1/2019
30,"Tea, Lipton Yellow Label, Packet 200 gm",219.31,1.13,Lahore,221.05,1/1/2019
30,"Tea, Lipton Yellow Label, Packet 200 gm",219.31,1.13,Faisal-abad,221.05,1/1/2019
30,"Tea, Lipton Yellow Label, Packet 200 gm",219.31,1.13,Sar-godha,221.05,1/1/2019
30,"Tea, Lipton Yellow Label, Packet 200 gm",219.31,1.13,Multan,221.05,1/1/2019
30,"Tea, Lipton Yellow Label, Packet 200 gm",219.31,1.13,Baha-walpur,221,1/1/2019
30,"Tea, Lipton Yellow Label, Packet 200 gm",219.31,1.13,Karachi,221.05,1/1/2019
30,"Tea, Lipton Yellow Label, Packet 200 gm",219.31,1.13,Hyder-abad,221.05,1/1/2019
30,"Tea, Lipton Yellow Label, Packet 200 gm",219.31,1.13,Sukkur,221.05,1/1/2019
30,"Tea, Lipton Yellow Label, Packet 200 gm",219.31,1.13,Larkana,221.05,1/1/2019
30,"Tea, Lipton Yellow Label, Packet 200 gm",219.31,1.13,Pesha-war,221.05,1/1/2019
30,"Tea, Lipton Yellow Label, Packet 200 gm",219.31,1.13,Bannu,221.05,1/1/2019
30,"Tea, Lipton Yellow Label, Packet 200 gm",219.31,1.13,Quetta,217.89,1/1/2019
30,"Tea, Lipton Yellow Label, Packet 200 gm",219.31,1.13,Khuz-dar,194.73,1/1/2019
31,"Cooked Beef, Average Hotel Plate",115.31,0,Islam-abad,128.13,1/1/2019
31,"Cooked Beef, Average Hotel Plate",115.31,0,Rawal-pindi,117.92,1/1/2019
31,"Cooked Beef, Average Hotel Plate",115.31,0,Gujran-wala,125,1/1/2019
31,"Cooked Beef, Average Hotel Plate",115.31,0,Sialkot,130,1/1/2019
31,"Cooked Beef, Average Hotel Plate",115.31,0,Lahore,115,1/1/2019
31,"Cooked Beef, Average Hotel Plate",115.31,0,Faisal-abad,150,1/1/2019
31,"Cooked Beef, Average Hotel Plate",115.31,0,Sar-godha,120,1/1/2019
31,"Cooked Beef, Average Hotel Plate",115.31,0,Multan,100,1/1/2019
31,"Cooked Beef, Average Hotel Plate",115.31,0,Baha-walpur,125,1/1/2019
31,"Cooked Beef, Average Hotel Plate",115.31,0,Karachi,99.23,1/1/2019
31,"Cooked Beef, Average Hotel Plate",115.31,0,Hyder-abad,95,1/1/2019
31,"Cooked Beef, Average Hotel Plate",115.31,0,Sukkur,100,1/1/2019
31,"Cooked Beef, Average Hotel Plate",115.31,0,Larkana,100,1/1/2019
31,"Cooked Beef, Average Hotel Plate",115.31,0,Pesha-war,120,1/1/2019
31,"Cooked Beef, Average Hotel Plate",115.31,0,Bannu,105,1/1/2019
31,"Cooked Beef, Average Hotel Plate",115.31,0,Quetta,90,1/1/2019
31,"Cooked Beef, Average Hotel Plate",115.31,0,Khuz-dar,140,1/1/2019
32,"Cooked Daal, Average Hotel Plate",62.63,0.18,Islam-abad,85,1/1/2019
32,"Cooked Daal, Average Hotel Plate",62.63,0.18,Rawal-pindi,75.83,1/1/2019
32,"Cooked Daal, Average Hotel Plate",62.63,0.18,Gujran-wala,50,1/1/2019
32,"Cooked Daal, Average Hotel Plate",62.63,0.18,Sialkot,60,1/1/2019
32,"Cooked Daal, Average Hotel Plate",62.63,0.18,Lahore,67.32,1/1/2019
32,"Cooked Daal, Average Hotel Plate",62.63,0.18,Faisal-abad,55,1/1/2019
32,"Cooked Daal, Average Hotel Plate",62.63,0.18,Sar-godha,50,1/1/2019
32,"Cooked Daal, Average Hotel Plate",62.63,0.18,Multan,40,1/1/2019
32,"Cooked Daal, Average Hotel Plate",62.63,0.18,Baha-walpur,60,1/1/2019
32,"Cooked Daal, Average Hotel Plate",62.63,0.18,Karachi,64.04,1/1/2019
32,"Cooked Daal, Average Hotel Plate",62.63,0.18,Hyder-abad,60,1/1/2019
32,"Cooked Daal, Average Hotel Plate",62.63,0.18,Sukkur,70,1/1/2019
32,"Cooked Daal, Average Hotel Plate",62.63,0.18,Larkana,65,1/1/2019
32,"Cooked Daal, Average Hotel Plate",62.63,0.18,Pesha-war,60,1/1/2019
32,"Cooked Daal, Average Hotel Plate",62.63,0.18,Bannu,50,1/1/2019
32,"Cooked Daal, Average Hotel Plate",62.63,0.18,Quetta,65,1/1/2019
32,"Cooked Daal, Average Hotel Plate",62.63,0.18,Khuz-dar,87.5,1/1/2019
33,"Tea Prepared, Average Hotel Cup",22.59,1.07,Islam-abad,25.31,1/1/2019
33,"Tea Prepared, Average Hotel Cup",22.59,1.07,Rawal-pindi,25,1/1/2019
33,"Tea Prepared, Average Hotel Cup",22.59,1.07,Gujran-wala,20,1/1/2019
33,"Tea Prepared, Average Hotel Cup",22.59,1.07,Sialkot,20,1/1/2019
33,"Tea Prepared, Average Hotel Cup",22.59,1.07,Lahore,21.43,1/1/2019
33,"Tea Prepared, Average Hotel Cup",22.59,1.07,Faisal-abad,22.5,1/1/2019
33,"Tea Prepared, Average Hotel Cup",22.59,1.07,Sar-godha,25,1/1/2019
33,"Tea Prepared, Average Hotel Cup",22.59,1.07,Multan,20,1/1/2019
33,"Tea Prepared, Average Hotel Cup",22.59,1.07,Baha-walpur,22.5,1/1/2019
33,"Tea Prepared, Average Hotel Cup",22.59,1.07,Karachi,23.84,1/1/2019
33,"Tea Prepared, Average Hotel Cup",22.59,1.07,Hyder-abad,30,1/1/2019
33,"Tea Prepared, Average Hotel Cup",22.59,1.07,Sukkur,25,1/1/2019
33,"Tea Prepared, Average Hotel Cup",22.59,1.07,Larkana,27.5,1/1/2019
33,"Tea Prepared, Average Hotel Cup",22.59,1.07,Pesha-war,15,1/1/2019
33,"Tea Prepared, Average Hotel Cup",22.59,1.07,Bannu,20,1/1/2019
33,"Tea Prepared, Average Hotel Cup",22.59,1.07,Quetta,21,1/1/2019
33,"Tea Prepared, Average Hotel Cup",22.59,1.07,Khuz-dar,20,1/1/2019
34,"Cigarettes, K-2, 20's Packet",59.71,1,Islam-abad,60,1/1/2019
34,"Cigarettes, K-2, 20's Packet",59.71,1,Rawal-pindi,60,1/1/2019
34,"Cigarettes, K-2, 20's Packet",59.71,1,Gujran-wala,60,1/1/2019
34,"Cigarettes, K-2, 20's Packet",59.71,1,Sialkot,60,1/1/2019
34,"Cigarettes, K-2, 20's Packet",59.71,1,Lahore,60,1/1/2019
34,"Cigarettes, K-2, 20's Packet",59.71,1,Faisal-abad,70,1/1/2019
34,"Cigarettes, K-2, 20's Packet",59.71,1,Sar-godha,60,1/1/2019
34,"Cigarettes, K-2, 20's Packet",59.71,1,Multan,50,1/1/2019
34,"Cigarettes, K-2, 20's Packet",59.71,1,Baha-walpur,60,1/1/2019
34,"Cigarettes, K-2, 20's Packet",59.71,1,Karachi,60,1/1/2019
34,"Cigarettes, K-2, 20's Packet",59.71,1,Hyder-abad,60,1/1/2019
34,"Cigarettes, K-2, 20's Packet",59.71,1,Sukkur,60,1/1/2019
34,"Cigarettes, K-2, 20's Packet",59.71,1,Larkana,50,1/1/2019
34,"Cigarettes, K-2, 20's Packet",59.71,1,Pesha-war,65,1/1/2019
34,"Cigarettes, K-2, 20's Packet",59.71,1,Bannu,70,1/1/2019
34,"Cigarettes, K-2, 20's Packet",59.71,1,Quetta,50,1/1/2019
34,"Cigarettes, K-2, 20's Packet",59.71,1,Khuz-dar,60,1/1/2019
35,Long Cloth 1 mtr,240.59,0.82,Islam-abad,225,1/1/2019
35,Long Cloth 1 mtr,240.59,0.82,Rawal-pindi,215,1/1/2019
35,Long Cloth 1 mtr,240.59,0.82,Gujran-wala,172.5,1/1/2019
35,Long Cloth 1 mtr,240.59,0.82,Sialkot,160,1/1/2019
35,Long Cloth 1 mtr,240.59,0.82,Lahore,285,1/1/2019
35,Long Cloth 1 mtr,240.59,0.82,Faisal-abad,237.5,1/1/2019
35,Long Cloth 1 mtr,240.59,0.82,Sar-godha,275,1/1/2019
35,Long Cloth 1 mtr,240.59,0.82,Multan,285,1/1/2019
35,Long Cloth 1 mtr,240.59,0.82,Baha-walpur,250,1/1/2019
35,Long Cloth 1 mtr,240.59,0.82,Karachi,180,1/1/2019
35,Long Cloth 1 mtr,240.59,0.82,Hyder-abad,240,1/1/2019
35,Long Cloth 1 mtr,240.59,0.82,Sukkur,375,1/1/2019
35,Long Cloth 1 mtr,240.59,0.82,Larkana,200,1/1/2019
35,Long Cloth 1 mtr,240.59,0.82,Pesha-war,350,1/1/2019
35,Long Cloth 1 mtr,240.59,0.82,Bannu,250,1/1/2019
35,Long Cloth 1 mtr,240.59,0.82,Quetta,210,1/1/2019
35,Long Cloth 1 mtr,240.59,0.82,Khuz-dar,180,1/1/2019
36,Shirting 1 mtr,180.65,0.25,Islam-abad,225.63,1/1/2019
36,Shirting 1 mtr,180.65,0.25,Rawal-pindi,220,1/1/2019
36,Shirting 1 mtr,180.65,0.25,Gujran-wala,185,1/1/2019
36,Shirting 1 mtr,180.65,0.25,Sialkot,180,1/1/2019
36,Shirting 1 mtr,180.65,0.25,Lahore,165,1/1/2019
36,Shirting 1 mtr,180.65,0.25,Faisal-abad,125,1/1/2019
36,Shirting 1 mtr,180.65,0.25,Sar-godha,170,1/1/2019
36,Shirting 1 mtr,180.65,0.25,Multan,240,1/1/2019
36,Shirting 1 mtr,180.65,0.25,Baha-walpur,125,1/1/2019
36,Shirting 1 mtr,180.65,0.25,Karachi,166.15,1/1/2019
36,Shirting 1 mtr,180.65,0.25,Hyder-abad,140,1/1/2019
36,Shirting 1 mtr,180.65,0.25,Sukkur,175,1/1/2019
36,Shirting 1 mtr,180.65,0.25,Larkana,157.5,1/1/2019
36,Shirting 1 mtr,180.65,0.25,Pesha-war,319.27,1/1/2019
36,Shirting 1 mtr,180.65,0.25,Bannu,147.5,1/1/2019
36,Shirting 1 mtr,180.65,0.25,Quetta,160,1/1/2019
36,Shirting 1 mtr,180.65,0.25,Khuz-dar,170,1/1/2019
37,Lawn 1 mtr,288.61,0,Islam-abad,240,1/1/2019
37,Lawn 1 mtr,288.61,0,Rawal-pindi,220,1/1/2019
37,Lawn 1 mtr,288.61,0,Gujran-wala,217.5,1/1/2019
37,Lawn 1 mtr,288.61,0,Sialkot,220,1/1/2019
37,Lawn 1 mtr,288.61,0,Lahore,305,1/1/2019
37,Lawn 1 mtr,288.61,0,Faisal-abad,280,1/1/2019
37,Lawn 1 mtr,288.61,0,Sar-godha,393.34,1/1/2019
37,Lawn 1 mtr,288.61,0,Multan,200,1/1/2019
37,Lawn 1 mtr,288.61,0,Baha-walpur,383.5,1/1/2019
37,Lawn 1 mtr,288.61,0,Karachi,415,1/1/2019
37,Lawn 1 mtr,288.61,0,Hyder-abad,280,1/1/2019
37,Lawn 1 mtr,288.61,0,Sukkur,393,1/1/2019
37,Lawn 1 mtr,288.61,0,Larkana,366,1/1/2019
